"WorkoutType","WorkoutDescription","ExerciseDescription","Code","PlannedDuration","PlannedDistanceInMeters","WorkoutDay","CoachComments","DistanceInMeters","PowerAverage","PowerMax","Energy","AthleteComments","TimeTotalInHours","VelocityAverage","VelocityMax","CadenceAverage","CadenceMax","HeartRateAverage","HeartRateMax","TorqueAverage","TorqueMax","IF","TSS","HRZone1Minutes","HRZone2Minutes","HRZone3Minutes","HRZone4Minutes","HRZone5Minutes","HRZone6Minutes","HRZone7Minutes","HRZone8Minutes","HRZone9Minutes","HRZone10Minutes","PWRZone1Minutes","PWRZone2Minutes","PWRZone3Minutes","PWRZone4Minutes","PWRZone5Minutes","PWRZone6Minutes","PWRZone7Minutes","PWRZone8Minutes","PWRZone9Minutes","PWRZone10Minutes"
"Swim","-200 EASY w/u -4 x 50 w/fin (6+3, swim) :10 RI -5 x 300 (each 300 in this order: 100 PB&P, 100 PB, 100 free) :30RI -200 EASY c/d","","","0.75","1920.23999023438","12/20/2016","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Run","-10min EASY w/u -5 x (20sec pickups, 40sec easy) -15 x (1min HARD, 1min EASY) -5min EASY c/d","","","0.833333333333333","","12/20/2016","These are TOUGH. Stay focused and try and keep same effort while maintaining form.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Strength","","","","1","","12/21/2016","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Bike","Just get out and ride or stay indoors on Trainer. EASY pace to promote recovery!","","","0.5","","12/21/2016","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Swim","-300 EASY w/u -200 kick w/fin on back -100 w/fin swim -16 x 25 build in each :15 RI -100 w/fin breathe every 3rd stroke :30RI -100 w/fin breathe every 5th stroke :30RI -100 breathe every stroke on weak side MOD effort :30R -100 breathe every stoke on strong side HARD effort :30RI -100 FAST -3 x 200 MOD w/PB&P -100 EASY c/d","","","0.833333333333333","1920.23999023438","12/22/2016","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Run","NO timing or pacing equipment! Just go out and try and run around 45min. :)","Custom","Custom","0.75","","12/22/2016","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Other","","","","","","12/23/2016","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Day Off","","","","","","12/23/2016","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Other","","","","","","12/24/2016","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Other","","","","","","12/25/2016","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Other","","","","","","12/26/2016","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Other","","","","","","12/27/2016","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Other","","","","","","12/28/2016","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Other","","","","","","12/29/2016","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Other","","","","","","12/30/2016","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Bike","-10 warm up to 95 rpm -5 x (30sec pickups, 30sec EASY) -1min EASY (Z2) @ 100 rpm -30sec @ 105 rpm, 30 sec EASY -30sec @ 110 rpm, 30 sec EASY -30sec @ 115 rpm, 30 sec EASY -30sec @ 120 rpm, 30 sec EASY -5min building to FTP (zone 4) -3min EASY -2min at VO2 watts (zone 5) -10min easy","Custom","Custom","0.666666666666667","","12/31/2016","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
